epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
195,365.525,1.08248,0.73557,0.98725,0.85596,0.84686,0.82616,0.57937,1.04978,0.81854,1.06345,0.003598,0.003598,0.003598
196,367.371,1.05657,0.71804,0.97559,0.85596,0.84686,0.82616,0.57937,1.04978,0.81854,1.06345,0.003565,0.003565,0.003565
197,369.253,0.99566,0.76653,0.99481,0.87195,0.84704,0.83568,0.5879,1.04176,0.80301,1.06201,0.003532,0.003532,0.003532
198,371.424,1.07082,0.73665,0.97901,0.87195,0.84704,0.83568,0.5879,1.04176,0.80301,1.06201,0.003499,0.003499,0.003499
199,373.187,1.01826,0.75888,0.96242,0.87195,0.84704,0.83568,0.5879,1.04176,0.80301,1.06201,0.003466,0.003466,0.003466
200,374.994,1.06734,0.75693,0.99717,0.87288,0.83637,0.8418,0.59163,1.04598,0.80668,1.06534,0.003433,0.003433,0.003433
201,377.251,1.05908,0.72927,1,0.87288,0.83637,0.8418,0.59163,1.04598,0.80668,1.06534,0.0034,0.0034,0.0034
202,379.11,1.0691,0.72252,0.97327,0.87288,0.83637,0.8418,0.59163,1.04598,0.80668,1.06534,0.003367,0.003367,0.003367
203,381.027,1.06105,0.74608,0.96358,0.85657,0.84892,0.84079,0.58932,1.05473,0.8038,1.07092,0.003334,0.003334,0.003334
204,382.766,1.01562,0.71964,0.97076,0.85657,0.84892,0.84079,0.58932,1.05473,0.8038,1.07092,0.003301,0.003301,0.003301
205,384.584,1.04998,0.74505,0.99163,0.85657,0.84892,0.84079,0.58932,1.05473,0.8038,1.07092,0.003268,0.003268,0.003268
206,386.333,1.05279,0.79862,1.00481,0.85811,0.86021,0.8398,0.59002,1.05337,0.7893,1.07487,0.003235,0.003235,0.003235
207,388.016,1.04596,0.7164,0.98827,0.85811,0.86021,0.8398,0.59002,1.05337,0.7893,1.07487,0.003202,0.003202,0.003202
208,390.228,0.98503,0.77306,0.9917,0.85811,0.86021,0.8398,0.59002,1.05337,0.7893,1.07487,0.003169,0.003169,0.003169
209,392.051,1.09733,0.74012,0.97461,0.85811,0.86021,0.8398,0.59002,1.05337,0.7893,1.07487,0.003136,0.003136,0.003136
210,393.881,1.05768,0.69506,0.95624,0.86885,0.84986,0.83857,0.5864,1.05582,0.77543,1.07425,0.003103,0.003103,0.003103
211,395.633,1.06367,0.74536,0.99324,0.86885,0.84986,0.83857,0.5864,1.05582,0.77543,1.07425,0.00307,0.00307,0.00307
212,397.235,1.00976,0.76927,1.04538,0.86885,0.84986,0.83857,0.5864,1.05582,0.77543,1.07425,0.003037,0.003037,0.003037
213,399.06,1.02529,0.73469,0.98085,0.87213,0.85033,0.84292,0.59276,1.03849,0.7597,1.06514,0.003004,0.003004,0.003004
214,400.889,1.0493,0.68107,0.95158,0.87213,0.85033,0.84292,0.59276,1.03849,0.7597,1.06514,0.002971,0.002971,0.002971
215,403.154,1.02457,0.70488,0.98032,0.87213,0.85033,0.84292,0.59276,1.03849,0.7597,1.06514,0.002938,0.002938,0.002938
216,405.106,1.0335,0.68639,0.96126,0.88092,0.84899,0.84063,0.59286,1.03889,0.74924,1.06356,0.002905,0.002905,0.002905
217,406.896,1.01945,0.67983,0.96271,0.88092,0.84899,0.84063,0.59286,1.03889,0.74924,1.06356,0.002872,0.002872,0.002872
218,408.674,1.02857,0.77925,1.02316,0.88092,0.84899,0.84063,0.59286,1.03889,0.74924,1.06356,0.002839,0.002839,0.002839
219,410.511,1.06994,0.74093,0.95708,0.88421,0.84667,0.8406,0.59649,1.03361,0.74606,1.059,0.002806,0.002806,0.002806
220,412.258,1.03632,0.72402,0.98044,0.88421,0.84667,0.8406,0.59649,1.03361,0.74606,1.059,0.002773,0.002773,0.002773
221,413.966,1.04477,0.87879,1.01002,0.88421,0.84667,0.8406,0.59649,1.03361,0.74606,1.059,0.00274,0.00274,0.00274
222,416.287,1.04239,0.74565,0.96909,0.84896,0.87654,0.84067,0.59462,1.03018,0.76151,1.05553,0.002707,0.002707,0.002707
223,417.993,1.01993,0.72625,0.9996,0.84896,0.87654,0.84067,0.59462,1.03018,0.76151,1.05553,0.002674,0.002674,0.002674
224,419.762,1.01291,0.72792,0.96787,0.84896,0.87654,0.84067,0.59462,1.03018,0.76151,1.05553,0.002641,0.002641,0.002641
225,421.449,1.02271,0.74207,1.02568,0.84896,0.87654,0.84067,0.59462,1.03018,0.76151,1.05553,0.002608,0.002608,0.002608
226,423.261,1.07044,0.74577,0.9759,0.85834,0.86885,0.8439,0.59605,1.03297,0.76789,1.05676,0.002575,0.002575,0.002575
227,424.98,1.02377,0.69113,0.99154,0.85834,0.86885,0.8439,0.59605,1.03297,0.76789,1.05676,0.002542,0.002542,0.002542
228,426.669,1.02348,0.73087,1.00124,0.85834,0.86885,0.8439,0.59605,1.03297,0.76789,1.05676,0.002509,0.002509,0.002509
229,428.872,1.06317,0.72755,0.98006,0.85732,0.87224,0.84652,0.59713,1.03769,0.76547,1.06108,0.002476,0.002476,0.002476
230,430.764,1.04069,0.72776,0.98729,0.85732,0.87224,0.84652,0.59713,1.03769,0.76547,1.06108,0.002443,0.002443,0.002443
231,432.573,1.01671,0.74461,0.98494,0.85732,0.87224,0.84652,0.59713,1.03769,0.76547,1.06108,0.00241,0.00241,0.00241
232,434.378,1.04521,0.68837,0.96025,0.85891,0.87389,0.84752,0.59474,1.0459,0.76169,1.06584,0.002377,0.002377,0.002377
233,436.152,1.03934,0.73124,0.9588,0.85891,0.87389,0.84752,0.59474,1.0459,0.76169,1.06584,0.002344,0.002344,0.002344
234,437.928,1.0785,0.70451,0.96776,0.85891,0.87389,0.84752,0.59474,1.0459,0.76169,1.06584,0.002311,0.002311,0.002311
235,439.712,1.07854,0.73864,1.00114,0.86029,0.87186,0.84356,0.59334,1.04297,0.76562,1.06674,0.002278,0.002278,0.002278
236,441.991,1.05485,0.73116,0.99174,0.86029,0.87186,0.84356,0.59334,1.04297,0.76562,1.06674,0.002245,0.002245,0.002245
237,443.811,1.03493,0.69769,0.97212,0.86029,0.87186,0.84356,0.59334,1.04297,0.76562,1.06674,0.002212,0.002212,0.002212
238,445.618,1.02627,0.71758,0.9676,0.85283,0.8732,0.84207,0.59624,1.0257,0.77696,1.05797,0.002179,0.002179,0.002179
239,447.375,1.03979,0.71767,0.97648,0.85283,0.8732,0.84207,0.59624,1.0257,0.77696,1.05797,0.002146,0.002146,0.002146
240,449.187,1.01091,0.7354,0.99792,0.85283,0.8732,0.84207,0.59624,1.0257,0.77696,1.05797,0.002113,0.002113,0.002113
241,450.992,1.03796,0.69834,0.97023,0.85283,0.8732,0.84207,0.59624,1.0257,0.77696,1.05797,0.00208,0.00208,0.00208
242,452.889,1.03375,0.72548,0.96655,0.85226,0.87739,0.8393,0.59624,1.01647,0.78351,1.05123,0.002047,0.002047,0.002047
243,455.226,1.04742,0.68797,0.95794,0.85226,0.87739,0.8393,0.59624,1.01647,0.78351,1.05123,0.002014,0.002014,0.002014
244,457.163,1.11675,0.68889,0.95046,0.85226,0.87739,0.8393,0.59624,1.01647,0.78351,1.05123,0.001981,0.001981,0.001981
245,458.896,1.02135,0.82234,0.97543,0.85503,0.87165,0.83945,0.59585,1.01609,0.78157,1.04774,0.001948,0.001948,0.001948
246,460.83,1.07898,0.70301,0.94848,0.85503,0.87165,0.83945,0.59585,1.01609,0.78157,1.04774,0.001915,0.001915,0.001915
247,462.555,1.03664,0.71662,0.98387,0.85503,0.87165,0.83945,0.59585,1.01609,0.78157,1.04774,0.001882,0.001882,0.001882
248,464.378,1.06091,0.7066,0.97766,0.85783,0.87516,0.84137,0.59524,1.01894,0.77217,1.04865,0.001849,0.001849,0.001849
249,466.259,1.01978,0.70662,0.96147,0.85783,0.87516,0.84137,0.59524,1.01894,0.77217,1.04865,0.001816,0.001816,0.001816
250,468.53,1.05047,0.7067,0.98473,0.85783,0.87516,0.84137,0.59524,1.01894,0.77217,1.04865,0.001783,0.001783,0.001783
251,470.32,1.01733,0.7297,0.97685,0.85952,0.87553,0.84345,0.59466,1.02841,0.76535,1.05327,0.00175,0.00175,0.00175
252,472.115,1.02627,0.6816,0.96395,0.85952,0.87553,0.84345,0.59466,1.02841,0.76535,1.05327,0.001717,0.001717,0.001717
253,473.828,1.01455,0.68651,0.97717,0.85952,0.87553,0.84345,0.59466,1.02841,0.76535,1.05327,0.001684,0.001684,0.001684
254,475.586,1.02649,0.66685,0.95099,0.86925,0.85806,0.84521,0.59731,1.02609,0.7576,1.05367,0.001651,0.001651,0.001651
255,477.388,1.01238,0.69721,0.97162,0.86925,0.85806,0.84521,0.59731,1.02609,0.7576,1.05367,0.001618,0.001618,0.001618
256,479.249,1.03681,0.69064,1.01699,0.86925,0.85806,0.84521,0.59731,1.02609,0.7576,1.05367,0.001585,0.001585,0.001585
257,481.6,1.02784,0.71033,0.97552,0.86925,0.85806,0.84521,0.59731,1.02609,0.7576,1.05367,0.001552,0.001552,0.001552
258,483.411,1.06381,0.68106,0.98481,0.86051,0.86097,0.84567,0.59969,1.01304,0.7523,1.04879,0.001519,0.001519,0.001519
259,485.114,0.98828,0.73631,1.0062,0.86051,0.86097,0.84567,0.59969,1.01304,0.7523,1.04879,0.001486,0.001486,0.001486
260,487.005,1.06051,0.68657,0.98922,0.86051,0.86097,0.84567,0.59969,1.01304,0.7523,1.04879,0.001453,0.001453,0.001453
261,488.814,1.01837,0.67851,0.95411,0.87359,0.84799,0.84442,0.59852,1.0117,0.74921,1.04931,0.00142,0.00142,0.00142
262,490.494,1.02135,0.70307,0.99455,0.87359,0.84799,0.84442,0.59852,1.0117,0.74921,1.04931,0.001387,0.001387,0.001387
263,492.306,0.97524,0.6929,0.97686,0.87359,0.84799,0.84442,0.59852,1.0117,0.74921,1.04931,0.001354,0.001354,0.001354
264,494.534,0.98803,0.67871,0.98135,0.87471,0.85261,0.8455,0.59867,1.01089,0.74365,1.04959,0.001321,0.001321,0.001321
265,496.345,1.01866,0.68641,0.98312,0.87471,0.85261,0.8455,0.59867,1.01089,0.74365,1.04959,0.001288,0.001288,0.001288
266,498.002,1.04072,0.7071,1.00508,0.87471,0.85261,0.8455,0.59867,1.01089,0.74365,1.04959,0.001255,0.001255,0.001255
267,499.706,0.98763,0.73847,1.00899,0.87924,0.85787,0.84987,0.60023,1.01809,0.73984,1.05365,0.001222,0.001222,0.001222
268,501.409,0.99121,0.70164,0.96238,0.87924,0.85787,0.84987,0.60023,1.01809,0.73984,1.05365,0.001189,0.001189,0.001189
269,503.068,1.01203,0.72745,1.01383,0.87924,0.85787,0.84987,0.60023,1.01809,0.73984,1.05365,0.001156,0.001156,0.001156
270,504.791,1.01116,0.75487,1.0174,0.87839,0.85276,0.85085,0.60121,1.02214,0.74331,1.0552,0.001123,0.001123,0.001123
271,507.056,0.99089,0.63585,0.94371,0.87839,0.85276,0.85085,0.60121,1.02214,0.74331,1.0552,0.00109,0.00109,0.00109
272,508.891,1.03708,0.68544,0.99428,0.87839,0.85276,0.85085,0.60121,1.02214,0.74331,1.0552,0.001057,0.001057,0.001057
273,510.651,1.09114,0.70145,1.00563,0.87839,0.85276,0.85085,0.60121,1.02214,0.74331,1.0552,0.001024,0.001024,0.001024
274,512.472,1.06448,0.66467,0.93759,0.86918,0.85803,0.85071,0.60074,1.021,0.75039,1.05305,0.000991,0.000991,0.000991
275,514.125,1.02643,0.70062,0.97423,0.86918,0.85803,0.85071,0.60074,1.021,0.75039,1.05305,0.000958,0.000958,0.000958
276,515.73,1.01193,0.70018,0.99178,0.86918,0.85803,0.85071,0.60074,1.021,0.75039,1.05305,0.000925,0.000925,0.000925
277,517.369,1.03212,0.76366,1.0228,0.86495,0.868,0.84739,0.60008,1.01491,0.75044,1.04977,0.000892,0.000892,0.000892
278,519.35,1.04669,0.72553,0.99986,0.86495,0.868,0.84739,0.60008,1.01491,0.75044,1.04977,0.000859,0.000859,0.000859
279,521.43,1.03627,0.66601,0.94504,0.86495,0.868,0.84739,0.60008,1.01491,0.75044,1.04977,0.000826,0.000826,0.000826
280,523.176,0.97435,0.65338,0.95169,0.86344,0.86712,0.84572,0.60172,1.01158,0.74879,1.04767,0.000793,0.000793,0.000793
281,524.963,0.99504,0.72792,0.99203,0.86344,0.86712,0.84572,0.60172,1.01158,0.74879,1.04767,0.00076,0.00076,0.00076
282,526.639,1.02171,0.70476,0.96621,0.86344,0.86712,0.84572,0.60172,1.01158,0.74879,1.04767,0.000727,0.000727,0.000727
283,528.388,1.01885,0.70018,0.99262,0.85622,0.87867,0.85033,0.60301,1.00881,0.74632,1.04713,0.000694,0.000694,0.000694
284,530.032,0.98457,0.67563,0.9715,0.85622,0.87867,0.85033,0.60301,1.00881,0.74632,1.04713,0.000661,0.000661,0.000661
285,531.774,1.02319,0.70191,0.97487,0.85622,0.87867,0.85033,0.60301,1.00881,0.74632,1.04713,0.000628,0.000628,0.000628
286,534.148,1.03537,0.66854,0.95954,0.86119,0.87867,0.85154,0.60423,1.00869,0.74106,1.04703,0.000595,0.000595,0.000595
287,535.864,0.99436,0.68558,0.99771,0.86119,0.87867,0.85154,0.60423,1.00869,0.74106,1.04703,0.000562,0.000562,0.000562
288,537.603,1.02541,0.66447,0.97233,0.86119,0.87867,0.85154,0.60423,1.00869,0.74106,1.04703,0.000529,0.000529,0.000529
289,539.277,0.98869,0.65633,0.97432,0.86119,0.87867,0.85154,0.60423,1.00869,0.74106,1.04703,0.000496,0.000496,0.000496
290,541,0.98946,0.65514,0.94734,0.86213,0.88201,0.8544,0.60608,1.01091,0.73883,1.04811,0.000463,0.000463,0.000463
291,544.187,1.00936,0.69528,0.98242,0.86213,0.88201,0.8544,0.60608,1.01091,0.73883,1.04811,0.00043,0.00043,0.00043
292,546.454,0.99627,0.70267,0.99151,0.86213,0.88201,0.8544,0.60608,1.01091,0.73883,1.04811,0.000397,0.000397,0.000397
293,548.436,0.99335,0.67788,0.97805,0.86962,0.87683,0.85549,0.60644,1.01701,0.74234,1.05134,0.000364,0.000364,0.000364
294,550.108,0.99757,0.72108,1.0235,0.86962,0.87683,0.85549,0.60644,1.01701,0.74234,1.05134,0.000331,0.000331,0.000331
295,551.805,1.04469,0.76637,1.042,0.86962,0.87683,0.85549,0.60644,1.01701,0.74234,1.05134,0.000298,0.000298,0.000298
296,553.593,1.00743,0.72865,0.99767,0.86708,0.88069,0.85389,0.60506,1.01945,0.74907,1.05393,0.000265,0.000265,0.000265
297,555.276,0.99816,0.69682,0.98005,0.86708,0.88069,0.85389,0.60506,1.01945,0.74907,1.05393,0.000232,0.000232,0.000232
298,556.976,1.0517,0.83227,0.97874,0.86708,0.88069,0.85389,0.60506,1.01945,0.74907,1.05393,0.000199,0.000199,0.000199
299,559.199,1.01323,0.76339,1.00269,0.86719,0.87809,0.85193,0.60208,1.02224,0.7566,1.05685,0.000166,0.000166,0.000166
300,561.134,1.00499,0.6945,0.95729,0.86719,0.87809,0.85193,0.60208,1.02224,0.7566,1.05685,0.000133,0.000133,0.000133
